posting_id,title_clean,contract_type,city,cluster_id,cluster_name,num_skills,silhouette_score
IND-BER-20240416-001,Praktikant Data Analyst,Praktikum,Berlin,1,Core Analytics & Student Entry,3,0.61
SS-OTH-20250224-001,Senior Data Engineer,Full-time,Other,4,Enterprise BI & Reporting,11,0.61
SS-ESS-20241113-001,Freelance Data Engineer,Freelance/Contract,Essen,2,Cloud Data Engineering,15,0.61
IND-FRA-20241204-002,Freelance BI Consultant,Freelance/Contract,Frankfurt,1,Core Analytics & Student Entry,5,0.61
IND-FRA-20240622-001,Werkstudent Data Analytics,Werkstudent,Frankfurt,1,Core Analytics & Student Entry,8,0.61
SS-ESS-20250311-001,Data Scientist,Full-time,Essen,1,Core Analytics & Student Entry,7,0.61
SS-FRA-20250213-001,Data Architect,Full-time,Frankfurt,1,Core Analytics & Student Entry,8,0.61
SS-COL-20241030-001,ML Engineer,Full-time,Cologne,1,Core Analytics & Student Entry,7,0.61
SS-MUN-20240206-001,Praktikant Data Science,Praktikum,Munich,1,Core Analytics & Student Entry,5,0.61
SS-BER-20250112-001,BI Engineer,Full-time,Berlin,2,Cloud Data Engineering,12,0.61
SS-DÜS-20240903-001,Senior Data Analyst,Full-time,Düsseldorf,1,Core Analytics & Student Entry,4,0.61
LI-OTH-20250112-001,Praktikant Data Science,Praktikum,Other,1,Core Analytics & Student Entry,6,0.61
LI-DOR-20240113-001,Business Intelligence Analyst,Full-time,Dortmund,2,Cloud Data Engineering,14,0.61
SS-LEI-20241205-001,Werkstudent BI,Werkstudent,Leipzig,4,Enterprise BI & Reporting,7,0.61
SS-COL-20241004-001,Contract Data Analyst,Freelance/Contract,Cologne,2,Cloud Data Engineering,14,0.61
LI-BER-20240514-001,ML Engineer,Full-time,Berlin,2,Cloud Data Engineering,10,0.61
LI-STU-20241121-001,Data Architect,Full-time,Stuttgart,2,Cloud Data Engineering,11,0.61
LI-OTH-20241216-001,BI Engineer,Full-time,Other,2,Cloud Data Engineering,13,0.61
SS-HAM-20240202-002,Senior Data Analyst,Full-time,Hamburg,4,Enterprise BI & Reporting,11,0.61
SS-MUN-20240414-001,Data Architect,Full-time,Munich,2,Cloud Data Engineering,13,0.61
LI-STU-20240202-001,Data Scientist,Full-time,Stuttgart,2,Cloud Data Engineering,10,0.61
IND-FRA-20241203-002,Werkstudent BI,Werkstudent,Frankfurt,2,Cloud Data Engineering,12,0.61
SS-HAM-20250303-001,BI Engineer,Full-time,Hamburg,4,Enterprise BI & Reporting,6,0.61
SS-MUN-20240325-001,Werkstudent Machine Learning,Werkstudent,Munich,1,Core Analytics & Student Entry,7,0.61
SS-BER-20250218-001,ML Engineer,Full-time,Berlin,1,Core Analytics & Student Entry,6,0.61
SS-DOR-20240302-001,Praktikant Data Analyst,Praktikum,Dortmund,1,Core Analytics & Student Entry,5,0.61
IND-BER-20241005-002,Business Intelligence Analyst,Full-time,Berlin,2,Cloud Data Engineering,11,0.61
IND-MUN-20250324-001,Werkstudent Data Analytics,Werkstudent,Munich,3,ML & Research,11,0.61
LI-HAM-20240705-002,Senior Data Engineer,Full-time,Hamburg,4,Enterprise BI & Reporting,9,0.61
IND-MUN-20250101-001,Senior Data Engineer,Full-time,Munich,2,Cloud Data Engineering,12,0.61
SS-HAM-20240822-001,Werkstudent BI,Werkstudent,Hamburg,1,Core Analytics & Student Entry,5,0.61
LI-OTH-20241205-001,Data Architect,Full-time,Other,1,Core Analytics & Student Entry,8,0.61
SS-DÜS-20240416-001,Werkstudent Data Science,Werkstudent,Düsseldorf,1,Core Analytics & Student Entry,4,0.61
SS-DOR-20240113-001,Werkstudent Data Engineering,Werkstudent,Dortmund,1,Core Analytics & Student Entry,9,0.61
IND-BER-20241017-001,Praktikant Data Science,Praktikum,Berlin,1,Core Analytics & Student Entry,7,0.61
SS-COL-20240212-001,Freelance BI Consultant,Freelance/Contract,Cologne,2,Cloud Data Engineering,14,0.61
SS-LEI-20240902-001,Werkstudent Machine Learning,Werkstudent,Leipzig,1,Core Analytics & Student Entry,7,0.61
SS-FRA-20240523-001,Werkstudent Data Analytics,Werkstudent,Frankfurt,1,Core Analytics & Student Entry,8,0.61
IND-NUR-20241003-001,Contract Data Analyst,Freelance/Contract,Nuremberg,4,Enterprise BI & Reporting,6,0.61
LI-COL-20240802-002,Werkstudent Data Science,Werkstudent,Cologne,3,ML & Research,10,0.61
LI-NUR-20240729-001,Contract Data Analyst,Freelance/Contract,Nuremberg,2,Cloud Data Engineering,13,0.61
SS-OTH-20240817-001,Business Intelligence Analyst,Full-time,Other,3,ML & Research,12,0.61
IND-MUN-20250111-002,Analytics Engineer,Full-time,Munich,2,Cloud Data Engineering,12,0.61
LI-NUR-20240406-001,Freelance Data Engineer,Freelance/Contract,Nuremberg,2,Cloud Data Engineering,13,0.61
LI-FRA-20240930-001,Werkstudent Data Engineering,Werkstudent,Frankfurt,1,Core Analytics & Student Entry,5,0.61
LI-FRA-20240701-001,Praktikant Business Intelligence,Praktikum,Frankfurt,1,Core Analytics & Student Entry,6,0.61
IND-MUN-20241109-003,BI Engineer,Full-time,Munich,4,Enterprise BI & Reporting,11,0.61
SS-HAM-20240829-001,ML Engineer,Full-time,Hamburg,3,ML & Research,11,0.61
SS-BER-20240511-001,Senior Data Analyst,Full-time,Berlin,2,Cloud Data Engineering,12,0.61
SS-BER-20241116-003,Data Scientist,Full-time,Berlin,4,Enterprise BI & Reporting,9,0.61
IND-BER-20240229-002,BI Engineer,Full-time,Berlin,4,Enterprise BI & Reporting,7,0.61
SS-DOR-20240129-001,ML Engineer,Full-time,Dortmund,3,ML & Research,10,0.61
LI-FRA-20240205-001,BI Engineer,Full-time,Frankfurt,1,Core Analytics & Student Entry,7,0.61
IND-FRA-20240414-001,Senior Data Analyst,Full-time,Frankfurt,1,Core Analytics & Student Entry,8,0.61
LI-COL-20241102-001,Praktikant Analytics,Praktikum,Cologne,1,Core Analytics & Student Entry,8,0.61
IND-LEI-20240819-001,Werkstudent Data Engineering,Werkstudent,Leipzig,4,Enterprise BI & Reporting,9,0.61
SS-BER-20240531-001,Werkstudent Machine Learning,Werkstudent,Berlin,1,Core Analytics & Student Entry,7,0.61
IND-BER-20241215-001,Praktikant Analytics,Praktikum,Berlin,1,Core Analytics & Student Entry,4,0.61
LI-HAM-20241201-001,Werkstudent Data Analytics,Werkstudent,Hamburg,4,Enterprise BI & Reporting,7,0.61
SS-OTH-20240601-001,Werkstudent Data Analytics,Werkstudent,Other,1,Core Analytics & Student Entry,6,0.61
LI-DÜS-20241231-001,Senior Data Engineer,Full-time,Düsseldorf,3,ML & Research,12,0.61
LI-BER-20240407-001,Data Engineer,Full-time,Berlin,4,Enterprise BI & Reporting,6,0.61
SS-HAM-20241103-001,Business Intelligence Analyst,Full-time,Hamburg,2,Cloud Data Engineering,9,0.61
IND-BER-20240419-001,Werkstudent Data Science,Werkstudent,Berlin,1,Core Analytics & Student Entry,7,0.61
LI-OTH-20240913-001,BI Engineer,Full-time,Other,2,Cloud Data Engineering,13,0.61
LI-BER-20241005-001,Data Engineer,Full-time,Berlin,1,Core Analytics & Student Entry,5,0.61
SS-BER-20241114-001,Werkstudent Data Analytics,Werkstudent,Berlin,1,Core Analytics & Student Entry,7,0.61
SS-ESS-20241014-001,Business Intelligence Analyst,Full-time,Essen,2,Cloud Data Engineering,11,0.61
LI-COL-20240729-001,Praktikant Business Intelligence,Praktikum,Cologne,1,Core Analytics & Student Entry,7,0.61
LI-MUN-20241119-001,Data Analyst,Full-time,Munich,3,ML & Research,14,0.61
IND-FRA-20250324-001,Business Intelligence Analyst,Full-time,Frankfurt,2,Cloud Data Engineering,9,0.61
LI-FRA-20240923-001,Data Engineer,Full-time,Frankfurt,2,Cloud Data Engineering,8,0.61
IND-LEI-20240205-001,Contract ML Engineer,Freelance/Contract,Leipzig,2,Cloud Data Engineering,11,0.61
SS-DOR-20240429-001,Senior Data Analyst,Full-time,Dortmund,3,ML & Research,14,0.61
LI-HAM-20241218-002,Business Intelligence Analyst,Full-time,Hamburg,4,Enterprise BI & Reporting,6,0.61
IND-MUN-20240514-001,Senior Data Analyst,Full-time,Munich,2,Cloud Data Engineering,10,0.61
SS-FRA-20240428-001,Data Scientist,Full-time,Frankfurt,2,Cloud Data Engineering,10,0.61
IND-ESS-20241121-001,Werkstudent Data Science,Werkstudent,Essen,1,Core Analytics & Student Entry,7,0.61
IND-MUN-20241213-002,Senior Data Engineer,Full-time,Munich,2,Cloud Data Engineering,16,0.61
LI-FRA-20250130-001,Data Architect,Full-time,Frankfurt,3,ML & Research,13,0.61
LI-BER-20250124-002,Data Scientist,Full-time,Berlin,3,ML & Research,10,0.61
LI-DOR-20241127-001,Business Intelligence Analyst,Full-time,Dortmund,2,Cloud Data Engineering,16,0.61
SS-MUN-20241211-001,Senior Data Analyst,Full-time,Munich,1,Core Analytics & Student Entry,7,0.61
IND-STU-20240429-001,Werkstudent Machine Learning,Werkstudent,Stuttgart,2,Cloud Data Engineering,12,0.61
LI-BER-20240505-002,Data Analyst,Full-time,Berlin,3,ML & Research,12,0.61
LI-MUN-20240505-001,Praktikant Business Intelligence,Praktikum,Munich,1,Core Analytics & Student Entry,6,0.61
IND-HAM-20240916-001,Freelance Data Engineer,Freelance/Contract,Hamburg,1,Core Analytics & Student Entry,8,0.61
IND-ESS-20250117-001,Werkstudent BI,Werkstudent,Essen,1,Core Analytics & Student Entry,12,0.61
SS-STU-20240421-001,Werkstudent BI,Werkstudent,Stuttgart,1,Core Analytics & Student Entry,7,0.61
IND-BER-20250312-002,Senior Data Engineer,Full-time,Berlin,4,Enterprise BI & Reporting,8,0.61
LI-FRA-20250126-001,Data Scientist,Full-time,Frankfurt,1,Core Analytics & Student Entry,9,0.61
SS-BER-20240611-001,Data Architect,Full-time,Berlin,4,Enterprise BI & Reporting,8,0.61
IND-HAM-20250113-001,Analytics Engineer,Full-time,Hamburg,3,ML & Research,12,0.61
LI-STU-20240721-001,Praktikant Data Analyst,Praktikum,Stuttgart,1,Core Analytics & Student Entry,6,0.61
SS-HAM-20240801-001,Data Engineer,Full-time,Hamburg,1,Core Analytics & Student Entry,7,0.61
IND-MUN-20241020-001,Senior Data Analyst,Full-time,Munich,3,ML & Research,8,0.61
IND-BER-20240729-001,Werkstudent Machine Learning,Werkstudent,Berlin,1,Core Analytics & Student Entry,7,0.61
IND-BER-20240211-001,Data Analyst,Full-time,Berlin,3,ML & Research,8,0.61
IND-MUN-20240927-001,Praktikant Data Science,Praktikum,Munich,1,Core Analytics & Student Entry,9,0.61
LI-HAM-20240912-001,Business Intelligence Analyst,Full-time,Hamburg,2,Cloud Data Engineering,15,0.61
IND-MUN-20240815-002,Praktikant Analytics,Praktikum,Munich,3,ML & Research,11,0.61
IND-FRA-20250307-001,Werkstudent Data Science,Werkstudent,Frankfurt,1,Core Analytics & Student Entry,8,0.61
IND-HAM-20240812-001,Werkstudent Machine Learning,Werkstudent,Hamburg,1,Core Analytics & Student Entry,7,0.61
SS-DOR-20240519-001,Data Architect,Full-time,Dortmund,4,Enterprise BI & Reporting,8,0.61
LI-OTH-20241210-001,Praktikant Data Science,Praktikum,Other,1,Core Analytics & Student Entry,7,0.61
SS-FRA-20241102-001,Praktikant Data Science,Praktikum,Frankfurt,1,Core Analytics & Student Entry,9,0.61
IND-OTH-20240828-001,Business Intelligence Analyst,Full-time,Other,4,Enterprise BI & Reporting,8,0.61
SS-MUN-20240517-003,Data Analyst,Full-time,Munich,3,ML & Research,11,0.61
IND-BER-20240131-002,Praktikant Data Analyst,Praktikum,Berlin,1,Core Analytics & Student Entry,9,0.61
IND-HAM-20240606-001,Werkstudent BI,Werkstudent,Hamburg,1,Core Analytics & Student Entry,5,0.61
IND-MUN-20250224-001,Data Analyst,Full-time,Munich,3,ML & Research,10,0.61
IND-BER-20241121-001,Werkstudent Machine Learning,Werkstudent,Berlin,1,Core Analytics & Student Entry,7,0.61
SS-FRA-20250328-001,Senior Data Engineer,Full-time,Frankfurt,3,ML & Research,15,0.61
LI-DOR-20240927-001,Praktikant Data Analyst,Praktikum,Dortmund,3,ML & Research,12,0.61
LI-BER-20241228-001,ML Engineer,Full-time,Berlin,4,Enterprise BI & Reporting,5,0.61
LI-MUN-20240622-001,Data Scientist,Full-time,Munich,1,Core Analytics & Student Entry,7,0.61
SS-BER-20241212-002,Data Scientist,Full-time,Berlin,2,Cloud Data Engineering,13,0.61
IND-HAM-20240323-001,Business Intelligence Analyst,Full-time,Hamburg,3,ML & Research,11,0.61
LI-ESS-20240308-001,ML Engineer,Full-time,Essen,2,Cloud Data Engineering,9,0.61
LI-DÜS-20240120-001,Data Architect,Full-time,Düsseldorf,1,Core Analytics & Student Entry,8,0.61
LI-OTH-20250118-001,Freelance Data Engineer,Freelance/Contract,Other,2,Cloud Data Engineering,15,0.61
IND-COL-20240514-001,Data Analyst,Full-time,Cologne,2,Cloud Data Engineering,14,0.61
IND-MUN-20250203-002,Data Scientist,Full-time,Munich,2,Cloud Data Engineering,13,0.61
SS-MUN-20240923-001,Praktikant Data Analyst,Praktikum,Munich,1,Core Analytics & Student Entry,6,0.61
LI-OTH-20250224-001,Business Intelligence Analyst,Full-time,Other,4,Enterprise BI & Reporting,8,0.61
SS-HAM-20240430-004,Senior Data Analyst,Full-time,Hamburg,3,ML & Research,13,0.61
IND-BER-20240131-004,Data Analyst,Full-time,Berlin,2,Cloud Data Engineering,13,0.61
SS-MUN-20240606-001,Contract Data Analyst,Freelance/Contract,Munich,1,Core Analytics & Student Entry,8,0.61
IND-DÜS-20240228-001,Werkstudent BI,Werkstudent,Düsseldorf,3,ML & Research,10,0.61
LI-BER-20241214-002,Data Scientist,Full-time,Berlin,3,ML & Research,14,0.61
SS-HAM-20241220-001,Freelance BI Consultant,Freelance/Contract,Hamburg,4,Enterprise BI & Reporting,7,0.61
LI-FRA-20250213-002,Praktikant Data Science,Praktikum,Frankfurt,1,Core Analytics & Student Entry,6,0.61
IND-ESS-20250211-001,Data Analyst,Full-time,Essen,2,Cloud Data Engineering,12,0.61
SS-ESS-20240212-001,Werkstudent Data Analytics,Werkstudent,Essen,1,Core Analytics & Student Entry,9,0.61
IND-ESS-20250203-001,Data Engineer,Full-time,Essen,3,ML & Research,13,0.61
IND-BER-20240126-003,Data Engineer,Full-time,Berlin,3,ML & Research,10,0.61
LI-OTH-20240621-001,Data Engineer,Full-time,Other,2,Cloud Data Engineering,11,0.61
SS-FRA-20240313-001,Praktikant Data Analyst,Praktikum,Frankfurt,1,Core Analytics & Student Entry,10,0.61
SS-BER-20250114-001,Praktikant Business Intelligence,Praktikum,Berlin,1,Core Analytics & Student Entry,4,0.61
IND-MUN-20240212-002,Praktikant Data Analyst,Praktikum,Munich,1,Core Analytics & Student Entry,8,0.61
IND-LEI-20240806-001,Senior Data Engineer,Full-time,Leipzig,2,Cloud Data Engineering,12,0.61
IND-DOR-20240621-001,Senior Data Engineer,Full-time,Dortmund,2,Cloud Data Engineering,12,0.61
IND-STU-20240106-001,Werkstudent BI,Werkstudent,Stuttgart,1,Core Analytics & Student Entry,5,0.61
LI-MUN-20240421-001,Werkstudent BI,Werkstudent,Munich,1,Core Analytics & Student Entry,9,0.61
IND-BER-20240102-001,Praktikant Business Intelligence,Praktikum,Berlin,1,Core Analytics & Student Entry,4,0.61
SS-LEI-20240831-001,Werkstudent Data Analytics,Werkstudent,Leipzig,1,Core Analytics & Student Entry,7,0.61
IND-BER-20240311-001,Senior Data Engineer,Full-time,Berlin,2,Cloud Data Engineering,10,0.61
IND-HAM-20241009-001,Analytics Engineer,Full-time,Hamburg,3,ML & Research,12,0.61
LI-MUN-20240816-001,Werkstudent Machine Learning,Werkstudent,Munich,4,Enterprise BI & Reporting,9,0.61
IND-COL-20250221-001,Praktikant Data Science,Praktikum,Cologne,1,Core Analytics & Student Entry,7,0.61
SS-OTH-20240122-001,Senior Data Analyst,Full-time,Other,2,Cloud Data Engineering,13,0.61
SS-FRA-20241206-001,Praktikant Data Analyst,Praktikum,Frankfurt,1,Core Analytics & Student Entry,7,0.61
SS-FRA-20241209-002,Senior Data Analyst,Full-time,Frankfurt,3,ML & Research,15,0.61
IND-HAM-20241217-001,Senior Data Analyst,Full-time,Hamburg,2,Cloud Data Engineering,13,0.61
LI-FRA-20240805-001,Praktikant Data Analyst,Praktikum,Frankfurt,1,Core Analytics & Student Entry,7,0.61
IND-BER-20240926-001,Praktikant Business Intelligence,Praktikum,Berlin,3,ML & Research,12,0.61
IND-MUN-20250318-001,Werkstudent Machine Learning,Werkstudent,Munich,1,Core Analytics & Student Entry,7,0.61
SS-BER-20240118-001,Praktikant Data Science,Praktikum,Berlin,1,Core Analytics & Student Entry,6,0.61
IND-DOR-20250126-001,Werkstudent Data Analytics,Werkstudent,Dortmund,1,Core Analytics & Student Entry,5,0.61
SS-HAM-20240525-001,Data Analyst,Full-time,Hamburg,2,Cloud Data Engineering,8,0.61
LI-COL-20250219-001,Werkstudent BI,Werkstudent,Cologne,4,Enterprise BI & Reporting,9,0.61
SS-BER-20241103-002,Praktikant Data Science,Praktikum,Berlin,4,Enterprise BI & Reporting,7,0.61
SS-BER-20250214-002,ML Engineer,Full-time,Berlin,4,Enterprise BI & Reporting,7,0.61
IND-HAM-20240609-001,Analytics Engineer,Full-time,Hamburg,2,Cloud Data Engineering,11,0.61
LI-DOR-20240525-001,Data Scientist,Full-time,Dortmund,3,ML & Research,13,0.61
LI-COL-20240903-001,Senior Data Engineer,Full-time,Cologne,4,Enterprise BI & Reporting,6,0.61
IND-BER-20240622-001,Business Intelligence Analyst,Full-time,Berlin,2,Cloud Data Engineering,10,0.61
IND-MUN-20241104-001,Praktikant Business Intelligence,Praktikum,Munich,1,Core Analytics & Student Entry,3,0.61
IND-BER-20240526-001,Data Analyst,Full-time,Berlin,3,ML & Research,9,0.61
LI-BER-20241003-001,Werkstudent Machine Learning,Werkstudent,Berlin,1,Core Analytics & Student Entry,5,0.61
SS-MUN-20240627-001,Werkstudent Data Analytics,Werkstudent,Munich,1,Core Analytics & Student Entry,8,0.61
LI-BER-20240514-002,Data Analyst,Full-time,Berlin,3,ML & Research,12,0.61
SS-LEI-20241031-001,Business Intelligence Analyst,Full-time,Leipzig,2,Cloud Data Engineering,11,0.61
IND-COL-20250125-001,Praktikant Data Science,Praktikum,Cologne,1,Core Analytics & Student Entry,8,0.61
LI-FRA-20250115-001,Freelance Data Engineer,Freelance/Contract,Frankfurt,1,Core Analytics & Student Entry,8,0.61
LI-ESS-20240919-001,Data Architect,Full-time,Essen,2,Cloud Data Engineering,10,0.61
LI-MUN-20250118-001,Praktikant Business Intelligence,Praktikum,Munich,1,Core Analytics & Student Entry,8,0.61
LI-BER-20240621-001,Werkstudent Data Science,Werkstudent,Berlin,4,Enterprise BI & Reporting,8,0.61
SS-FRA-20250224-001,Senior Data Analyst,Full-time,Frankfurt,4,Enterprise BI & Reporting,8,0.61
IND-DOR-20240731-001,Data Scientist,Full-time,Dortmund,2,Cloud Data Engineering,13,0.61
SS-DOR-20240531-001,Werkstudent Data Engineering,Werkstudent,Dortmund,3,ML & Research,14,0.61
SS-STU-20241023-001,Analytics Engineer,Full-time,Stuttgart,2,Cloud Data Engineering,11,0.61
IND-OTH-20241007-001,Data Engineer,Full-time,Other,2,Cloud Data Engineering,14,0.61
LI-MUN-20240217-001,Business Intelligence Analyst,Full-time,Munich,1,Core Analytics & Student Entry,6,0.61
SS-MUN-20241125-002,Business Intelligence Analyst,Full-time,Munich,4,Enterprise BI & Reporting,9,0.61
IND-MUN-20240801-001,BI Engineer,Full-time,Munich,2,Cloud Data Engineering,12,0.61
SS-DÜS-20250118-001,Data Engineer,Full-time,Düsseldorf,2,Cloud Data Engineering,6,0.61
LI-HAM-20240929-001,Praktikant Business Intelligence,Praktikum,Hamburg,1,Core Analytics & Student Entry,9,0.61
IND-MUN-20241123-001,Senior Data Analyst,Full-time,Munich,3,ML & Research,11,0.61
IND-BER-20240522-001,Data Architect,Full-time,Berlin,3,ML & Research,8,0.61
SS-BER-20240914-002,Senior Data Engineer,Full-time,Berlin,3,ML & Research,15,0.61
IND-FRA-20240513-001,Analytics Engineer,Full-time,Frankfurt,3,ML & Research,16,0.61
IND-BER-20240306-003,Praktikant Business Intelligence,Praktikum,Berlin,1,Core Analytics & Student Entry,5,0.61
SS-COL-20240212-002,Data Scientist,Full-time,Cologne,4,Enterprise BI & Reporting,7,0.61
IND-FRA-20240424-001,Freelance Data Engineer,Freelance/Contract,Frankfurt,1,Core Analytics & Student Entry,9,0.61
LI-NUR-20240325-001,Data Architect,Full-time,Nuremberg,2,Cloud Data Engineering,15,0.61
IND-FRA-20250319-001,Data Analyst,Full-time,Frankfurt,3,ML & Research,10,0.61
IND-BER-20240623-001,Werkstudent Data Engineering,Werkstudent,Berlin,1,Core Analytics & Student Entry,5,0.61
LI-BER-20240129-002,Data Scientist,Full-time,Berlin,1,Core Analytics & Student Entry,5,0.61
LI-MUN-20250224-001,Business Intelligence Analyst,Full-time,Munich,4,Enterprise BI & Reporting,7,0.61
IND-LEI-20241023-001,Data Engineer,Full-time,Leipzig,1,Core Analytics & Student Entry,9,0.61
SS-HAM-20241118-001,Data Architect,Full-time,Hamburg,2,Cloud Data Engineering,11,0.61
LI-BER-20240813-001,Werkstudent BI,Werkstudent,Berlin,1,Core Analytics & Student Entry,6,0.61
IND-OTH-20240818-002,Data Engineer,Full-time,Other,4,Enterprise BI & Reporting,7,0.61
SS-COL-20250105-001,Praktikant Analytics,Praktikum,Cologne,1,Core Analytics & Student Entry,7,0.61
IND-COL-20240808-001,Werkstudent Data Science,Werkstudent,Cologne,2,Cloud Data Engineering,12,0.61
IND-BER-20250219-001,Praktikant Data Science,Praktikum,Berlin,1,Core Analytics & Student Entry,10,0.61
SS-MUN-20240729-001,Werkstudent BI,Werkstudent,Munich,1,Core Analytics & Student Entry,4,0.61
IND-OTH-20240107-001,Praktikant Data Analyst,Praktikum,Other,1,Core Analytics & Student Entry,5,0.61
SS-FRA-20241204-001,Werkstudent Data Engineering,Werkstudent,Frankfurt,1,Core Analytics & Student Entry,10,0.61
SS-LEI-20250308-001,BI Engineer,Full-time,Leipzig,1,Core Analytics & Student Entry,6,0.61
LI-COL-20240808-001,Werkstudent Data Engineering,Werkstudent,Cologne,1,Core Analytics & Student Entry,6,0.61
LI-ESS-20241017-001,Werkstudent Data Analytics,Werkstudent,Essen,1,Core Analytics & Student Entry,9,0.61
IND-MUN-20250309-001,Werkstudent Machine Learning,Werkstudent,Munich,1,Core Analytics & Student Entry,5,0.61
LI-MUN-20240702-001,BI Engineer,Full-time,Munich,1,Core Analytics & Student Entry,8,0.61
IND-OTH-20240402-001,Analytics Engineer,Full-time,Other,4,Enterprise BI & Reporting,10,0.61
IND-DOR-20240624-001,Data Analyst,Full-time,Dortmund,2,Cloud Data Engineering,14,0.61
IND-COL-20250128-001,Werkstudent BI,Werkstudent,Cologne,1,Core Analytics & Student Entry,8,0.61
IND-ESS-20240623-001,BI Engineer,Full-time,Essen,2,Cloud Data Engineering,15,0.61
LI-MUN-20240129-001,Data Scientist,Full-time,Munich,1,Core Analytics & Student Entry,4,0.61
SS-OTH-20240523-001,Data Architect,Full-time,Other,4,Enterprise BI & Reporting,7,0.61
SS-COL-20240710-001,Praktikant Business Intelligence,Praktikum,Cologne,1,Core Analytics & Student Entry,10,0.61
SS-OTH-20241116-001,Praktikant Business Intelligence,Praktikum,Other,1,Core Analytics & Student Entry,7,0.61
IND-BER-20240219-002,Werkstudent Data Engineering,Werkstudent,Berlin,4,Enterprise BI & Reporting,8,0.61
IND-BER-20240818-001,BI Engineer,Full-time,Berlin,2,Cloud Data Engineering,15,0.61
SS-FRA-20250321-001,Werkstudent Data Science,Werkstudent,Frankfurt,1,Core Analytics & Student Entry,7,0.61
IND-MUN-20241018-001,BI Engineer,Full-time,Munich,2,Cloud Data Engineering,14,0.61
SS-BER-20241107-001,ML Engineer,Full-time,Berlin,1,Core Analytics & Student Entry,6,0.61
SS-OTH-20240313-001,Praktikant Business Intelligence,Praktikum,Other,1,Core Analytics & Student Entry,8,0.61
SS-BER-20240905-002,Werkstudent BI,Werkstudent,Berlin,1,Core Analytics & Student Entry,8,0.61
SS-HAM-20240610-001,Senior Data Engineer,Full-time,Hamburg,4,Enterprise BI & Reporting,9,0.61
IND-MUN-20240225-001,Praktikant Data Science,Praktikum,Munich,4,Enterprise BI & Reporting,9,0.61
SS-MUN-20240502-001,Business Intelligence Analyst,Full-time,Munich,4,Enterprise BI & Reporting,6,0.61
LI-MUN-20240731-001,Werkstudent Data Engineering,Werkstudent,Munich,1,Core Analytics & Student Entry,4,0.61
LI-NUR-20250221-001,Senior Data Engineer,Full-time,Nuremberg,1,Core Analytics & Student Entry,6,0.61
LI-BER-20250212-001,Praktikant Data Science,Praktikum,Berlin,1,Core Analytics & Student Entry,8,0.61
LI-OTH-20250108-001,BI Engineer,Full-time,Other,3,ML & Research,14,0.61
IND-MUN-20241227-001,Werkstudent BI,Werkstudent,Munich,1,Core Analytics & Student Entry,5,0.61
IND-OTH-20250107-001,Werkstudent Data Science,Werkstudent,Other,1,Core Analytics & Student Entry,7,0.61
LI-BER-20240319-002,Werkstudent Machine Learning,Werkstudent,Berlin,1,Core Analytics & Student Entry,8,0.61
LI-MUN-20240927-001,Contract Data Analyst,Freelance/Contract,Munich,1,Core Analytics & Student Entry,8,0.61
IND-BER-20240827-001,Werkstudent Data Science,Werkstudent,Berlin,1,Core Analytics & Student Entry,8,0.61
LI-BER-20240330-001,Werkstudent Data Engineering,Werkstudent,Berlin,1,Core Analytics & Student Entry,5,0.61
IND-FRA-20250207-001,Werkstudent BI,Werkstudent,Frankfurt,1,Core Analytics & Student Entry,6,0.61
SS-FRA-20250306-001,Contract Data Analyst,Freelance/Contract,Frankfurt,2,Cloud Data Engineering,12,0.61
LI-DOR-20241003-001,Business Intelligence Analyst,Full-time,Dortmund,3,ML & Research,10,0.61
IND-HAM-20240207-001,ML Engineer,Full-time,Hamburg,4,Enterprise BI & Reporting,8,0.61
LI-NUR-20241012-001,Data Scientist,Full-time,Nuremberg,3,ML & Research,13,0.61
SS-BER-20250216-001,Werkstudent Data Engineering,Werkstudent,Berlin,1,Core Analytics & Student Entry,9,0.61
LI-MUN-20250203-001,ML Engineer,Full-time,Munich,1,Core Analytics & Student Entry,7,0.61
LI-BER-20240527-001,Werkstudent Data Science,Werkstudent,Berlin,1,Core Analytics & Student Entry,8,0.61
SS-LEI-20250228-001,Data Architect,Full-time,Leipzig,2,Cloud Data Engineering,14,0.61
LI-HAM-20250224-002,Data Architect,Full-time,Hamburg,3,ML & Research,12,0.61
IND-BER-20240210-002,BI Engineer,Full-time,Berlin,3,ML & Research,13,0.61
IND-MUN-20240316-002,Data Architect,Full-time,Munich,3,ML & Research,13,0.61
IND-BER-20240824-002,Praktikant Business Intelligence,Praktikum,Berlin,3,ML & Research,16,0.61
LI-BER-20240920-001,Werkstudent Data Engineering,Werkstudent,Berlin,1,Core Analytics & Student Entry,7,0.61
IND-OTH-20240721-001,Werkstudent Data Analytics,Werkstudent,Other,1,Core Analytics & Student Entry,10,0.61
IND-MUN-20240212-001,Praktikant Data Analyst,Praktikum,Munich,1,Core Analytics & Student Entry,10,0.61
IND-NUR-20240204-001,Werkstudent Data Analytics,Werkstudent,Nuremberg,1,Core Analytics & Student Entry,8,0.61
SS-HAM-20240312-001,Senior Data Engineer,Full-time,Hamburg,2,Cloud Data Engineering,11,0.61
IND-MUN-20241009-001,Werkstudent Machine Learning,Werkstudent,Munich,4,Enterprise BI & Reporting,9,0.61
SS-ESS-20240114-001,ML Engineer,Full-time,Essen,2,Cloud Data Engineering,13,0.61
